81.8242,-34.5367,-118.929,31.0015,543
81.5228,-34.254,-119.101,30.7068,544
81.2159,-33.9662,-119.277,30.4068,545
80.9037,-33.6734,-119.456,30.1016,546
80.5862,-33.3756,-119.637,29.7912,547
80.2635,-33.0729,-119.822,29.4756,548
79.9356,-32.7654,-120.009,29.1551,549
79.6025,-32.453,-120.2,28.8295,550
79.2645,-32.136,-120.393,28.499,551
78.9215,-31.8143,-120.59,28.1636,552
78.5736,-31.488,-120.789,27.8235,553
78.2208,-31.1571,-120.991,27.4786,554
77.8633,-30.8219,-121.195,27.1291,555
77.5011,-30.4822,-121.403,26.775,556
77.1343,-30.1381,-121.612,26.4164,557
76.7629,-29.7898,-121.825,26.0533,558
76.387,-29.4372,-122.04,25.6858,559
76.0067,-29.0805,-122.258,25.314,560
75.622,-28.7197,-122.478,24.9379,561
75.233,-28.3549,-122.7,24.5576,562
74.8398,-27.9861,-122.925,24.1732,563
74.4426,-27.6136,-123.153,23.7848,564
74.041,-27.2369,-123.382,23.3922,565
73.6355,-26.8566,-123.614,22.9957,566
73.226,-26.4726,-123.849,22.5954,567
72.8127,-26.085,-124.085,22.1913,568
72.3955,-25.6937,-124.324,21.7835,569
71.9746,-25.2989,-124.565,21.372,570
71.55,-24.9007,-124.808,20.9568,571
71.1218,-24.4991,-125.053,20.5382,572
70.69,-24.0941,-125.3,20.116,573
70.2547,-23.6858,-125.549,19.6905,574
69.816,-23.2744,-125.8,19.2616,575
69.3739,-22.8598,-126.053,18.8294,576
68.9286,-22.4421,-126.308,18.394,577
68.48,-22.0214,-126.565,17.9554,578
68.0283,-21.5977,-126.823,17.5138,579
67.5735,-21.1712,-127.083,17.0691,580
67.1156,-20.7418,-127.345,16.6215,581
66.6548,-20.3096,-127.609,16.171,582
66.1912,-19.8748,-127.874,15.7177,583
65.7247,-19.4372,-128.141,15.2616,584
65.2554,-18.9971,-128.41,14.8029,585
64.7835,-18.5545,-128.68,14.3415,586
64.309,-18.1095,-128.951,13.8776,587
63.8319,-17.662,-129.224,13.4111,588
63.3523,-17.2122,-129.499,12.9423,589
62.8703,-16.7602,-129.774,12.4711,590
62.386,-16.3059,-130.052,11.9975,591
61.8993,-15.8495,-130.33,11.5218,592
61.4105,-15.3911,-130.61,11.0439,593
60.9195,-14.9306,-130.891,10.5638,594
60.4265,-14.4681,-131.173,10.0818,595
59.9314,-14.0038,-131.456,9.59778,596
59.4344,-13.5377,-131.741,9.11186,597
58.9355,-13.0698,-132.026,8.62411,598
58.4347,-12.6001,-132.313,8.13457,599
57.9323,-12.1289,-132.6,7.64335,600
57.4281,-11.6561,-132.889,7.15047,601
56.9224,-11.1818,-133.178,6.65602,602
56.4151,-10.706,-133.468,6.16006,603
55.9063,-10.2288,-133.759,5.66266,604
55.3962,-9.75033,-134.051,5.16388,605
54.8846,-9.27058,-134.344,4.66379,606
54.3719,-8.78965,-134.637,4.16245,607
53.8578,-8.30757,-134.931,3.65993,608
53.3427,-7.82443,-135.226,3.1563,609
52.8265,-7.34027,-135.522,2.6516,610
52.3093,-6.85518,-135.818,2.14594,611
51.7911,-6.36921,-136.114,1.63936,612
51.2721,-5.88241,-136.411,1.13191,613
50.7522,-5.39487,-136.709,0.623688,614
50.2317,-4.90664,-137.006,0.114748,615
49.7104,-4.41776,-137.305,-0.394865,616
49.1885,-3.92832,-137.603,-0.905053,617
48.6662,-3.43839,-137.902,-1.41578,618
48.1433,-2.94801,-138.201,-1.92695,619
47.62,-2.45722,-138.501,-2.43856,620
47.0964,-1.96613,-138.8,-2.95048,621
46.5726,-1.47486,-139.1,-3.46259,622
46.0485,-0.983336,-139.4,-3.97496,623
45.5243,-0.491661,-139.7,-4.48748,624
45,3.29053e-07,-140,-5,625
44.4758,0.491702,-140.3,-5.51256,626
